,Year,Age,Gender,City,Position,Years of experience,Current level,Current Salary,Main language at work,Company size,Company type
162,2020,42.0,Male,Berlin,DevOps,22,Lead,70000.0,English,1000+,Startup
163,2020,32.0,Male,Frankfurt,Network Engineer ,10,Senior,68500.0,English,101-1000,Product
164,2020,31.0,Male,Berlin,Frontend Developer,10,Senior,71060.0,English,51-100,Startup
165,2020,33.0,Female,Berlin,QA Engineer,6,Middle,60000.0,English,101-1000,Startup
166,2020,40.0,Male,Berlin,VP Engineering,10,VP,100000.0,English,51-100,Product
167,2020,28.0,Male,Moldova,Backend Developer,4,Middle,28000.0,English,51-100,Startup
168,2020,28.0,Male,Munich,Backend Developer,6,Senior,70000.0,English,101-1000,Consulting / Agency
169,2020,46.0,Male,Munich,Agile Coach,4,Senior,82000.0,English,101-1000,Product
170,2020,31.0,Male,Berlin,Software Engineer,9,Senior,90000.0,English,1000+,Product
171,2020,28.0,Male,Berlin,Mobile Developer,5,Lead,70800.0,English,11-50,Consulting / Agency
172,2020,29.0,Male,Berlin,Software Engineer,8,Middle,55000.0,English,11-50,Startup
173,2020,40.0,Male,Munich,Mobile Developer,25,Lead,85000.0,English,11-50,Product
174,2020,46.0,Male,Munich,QA Engineer,13,Senior,70000.0,German,101-1000,Product
175,2020,33.0,Male,Berlin,Backend Developer,5,Middle,66000.0,English,101-1000,Product
176,2020,33.0,Male,Berlin,ML Engineer,10,Middle,62000.0,English,51-100,Startup
177,2020,34.0,Male,Berlin,Software Engineer,14,Lead,95000.0,English,1000+,Product
178,2020,36.0,Male,Berlin,Backend Developer,18,Senior,65000.0,English,101-1000,Product
179,2020,33.0,Female,Berlin,QA Engineer,8,Senior,50000.0,English,11-50,Startup
180,2020,32.0,Male,Berlin,Software Engineer,11,Lead,80000.0,English,101-1000,Product
181,2020,46.0,Male,Berlin,Software Engineer,14,Senior,80000.0,English,51-100,Product
182,2020,30.0,Male,Munich,Mobile Developer,8,Senior,66000.0,English,1000+,Product
183,2020,36.0,Male,Rosenheim,Data Science Manager,12,Manager,89200.0,English,1000+,Construction
184,2020,35.0,Male,Berlin,Product Manager,10,Senior,90000.0,English,101-1000,Product
185,2020,47.0,Male,Munich,DevOps,20,Senior,75000.0,,1000+,Product
186,2020,31.0,Male,Berlin,Data Scientist,10,Lead,115000.0,English,1000+,Product
187,2020,46.0,Male,Munich,Scrum Master,12,Senior,85000.0,German,1000+,Product
188,2020,26.0,Male,Berlin,Mobile Developer,6,Senior,70000.0,English,101-1000,Product
189,2020,31.0,Male,Mannheim ,Firmware Engineer,10,Senior,45000.0,English,11-50,Product
190,2020,31.0,Male,Munich,Frontend Developer,12,Lead,85000.0,English,11-50,Startup
191,2020,30.0,Female,Berlin,QA Engineer,5,Middle,50000.0,German,101-1000,Product
192,2020,35.0,Male,Munich,Software Engineer,13,Lead,140000.0,English,51-100,Consulting / Agency
193,2020,33.0,Male,Berlin,Software Engineer,12,Senior,120000.0,English,101-1000,Product
194,2020,36.0,Male,Berlin,Software Engineer,7,Middle,42000.0,English and German,up to 10,Product
195,2020,36.0,Male,Munich,Solutions Architect,12,Lead,105000.0,English,1000+,Product
196,2020,40.0,Male,Munich,Software Engineer,13,Senior,77000.0,English,1000+,Product
197,2020,38.0,Male,Frankfurt,Data Center Manager,6,Work Center Manager,68000.0,English,1000+,Product
198,2020,35.0,Female,Berlin,Software Engineer,15,Senior,76000.0,German,1000+,Product
199,2020,32.0,Male,Munich,Fullstack Developer,9,Senior,70000.0,English,11-50,Product
200,2020,29.0,Male,Berlin,Software Engineer,8,Senior,70000.0,English,1000+,Product
201,2020,30.0,Male,Rosenheim,Software Engineer,9,Middle,63000.0,German,101-1000,Product
202,2020,35.0,Male,Berlin,ML Engineer,10,Lead,96000.0,English,11-50,Product
203,2020,29.0,Male,Berlin,Software Engineer,7,Senior,64000.0,English,101-1000,Startup
204,2020,32.0,Female,Berlin,Product Manager,10,Senior,60000.0,English,51-100,Consulting / Agency
205,2020,30.0,Female,Munich,Mobile Developer,10,Senior,65000.0,English,1000+,Product
206,2020,25.0,Male,Berlin,Software Engineer,6,Middle,61500.0,English,1000+,Big commercial
207,2020,43.0,Male,Berlin,Software Engineer,20,Senior,79000.0,English,1000+,Product
208,2020,38.0,Male,Berlin,Software Engineer,16,Senior,65000.0,English,1000+,Product
209,2020,26.0,Male,Berlin,Software Engineer,5,Middle,63000.0,English,101-1000,Product
210,2020,25.0,Female,Munich,Product Manager,3,Middle,62000.0,English,1000+,Product
211,2020,34.0,Male,Munich,Software Engineer,12,Lead,95000.0,English,11-50,Product
212,2020,34.0,Male,Munich,Designer (UI/UX),11,Senior,60000.0,English,11-50,Startup
213,2020,27.0,Male,Berlin,Backend Developer,5,Middle,65000.0,English,1000+,Product
214,2020,30.0,Male,Berlin,Mobile Developer,3,Senior,58000.0,English,11-50,Startup
215,2020,34.0,Male,Berlin,Data Scientist,5,Middle,65000.0,English,101-1000,Product
216,2020,36.0,Female,Berlin,QA Engineer,14,Lead,69000.0,English,11-50,Product
217,2020,27.0,Male,Berlin,Backend Developer,5,Middle,65000.0,English,1000+,Product
218,2020,45.0,Male,Berlin,Mobile Developer,10,Lead,77000.0,English,101-1000,Product
219,2020,35.0,Male,Berlin,Backend Developer,6,Senior,74000.0,English,51-100,Product
220,2020,36.0,Male,Berlin,Engineering Manager,7,Lead,80000.0,English,1000+,Product
221,2020,32.0,Male,Stuttgart,QA Engineer,9,Senior,60000.0,German,1000+,Consulting / Agency
222,2020,33.0,Male,Boeblingen,DevOps,14,Senior,70000.0,English,101-1000,Product
223,2020,30.0,Male,Berlin,Backend Developer,10,Middle,56000.0,English,1000+,Product
224,2020,35.0,Male,Berlin,Software Engineer,15,Senior,70000.0,English,51-100,Startup
225,2020,24.0,Male,Boeblingen,C/C++/Java developer,0.8,Junior,48000.0,English,11-50,Product
226,2020,25.0,Male,Stuttgart,Backend Developer,4,Middle,60000.0,German,101-1000,Consulting / Agency
227,2020,29.0,Male,Berlin,Mobile Developer,8,Senior,65000.0,English,101-1000,Product
228,2020,32.0,Male,Berlin,DevOps Manager,10,Lead,100000.0,English,1000+,Product
229,2020,32.0,Male,Düsseldorf,Software Engineer,11,Senior,60000.0,English,1000+,Consulting / Agency
230,2020,24.0,Male,Munich,Software Engineer,3,Middle,58000.0,English,1000+,Consulting / Agency
231,2020,24.0,Female,Stuttgart,Software Engineer,2,Middle,55200.0,English,11-50,Consulting / Agency
232,2020,56.0,Male,Ingolstadt,Software Engineer,9,Senior,75000.0,German,1000+,Product
233,2020,53.0,Male,Stuttgart,Frontend Developer,15,Senior,50000.0,German,101-1000,Product
234,2020,25.0,Male,Munich,ML Engineer,1,Middle,65000.0,English,1000+,Product
235,2020,32.0,Male,Berlin,Engineering Manager,9,Lead,95000.0,English,1000+,Product
236,2020,28.0,Male,Stuttgart,Software Engineer,8,Senior,67200.0,English,1000+,Outsorce
237,2020,32.0,Male,Berlin,Backend Developer,,Senior,72000.0,English,101-1000,Product
238,2020,30.0,Male,Munich,Software Engineer,7,Senior,100000.0,English,1000+,Product
239,2020,26.0,Female,Berlin,Software Engineer,6,Senior,65000.0,English,101-1000,Product
240,2020,31.0,Female,Stuttgart,Data Scientist,4,Middle,65000.0,German,1000+,Product
241,2020,31.0,Male,Munich,Software Engineer,9,Middle,92500.0,English,1000+,Product
242,2020,29.0,Female,Stuttgart,QA Engineer,6,Middle,54000.0,English,101-1000,Product
243,2020,33.0,Male,Munich,Backend Developer,15,Lead,100000.0,English,11-50,Startup
244,2020,26.0,Male,Munich,ML Engineer,1.5,Junior,58000.0,German,101-1000,Consulting / Agency
245,2020,30.0,Female,Frankfurt,QA Engineer,6,Senior,70000.0,German,1000+,Bank 
246,2020,34.0,Male,Berlin,Software Engineer,14,Senior,72000.0,English,101-1000,Product
247,2020,37.0,Male,Berlin,Team Lead,12,Head,90000.0,English,11-50,Consulting / Agency
248,2020,38.0,Male,Frankfurt,Tech Lead,16,Lead,99000.0,English,101-1000,Fintech
249,2020,28.0,Male,Munich,Network Administrator,9,Senior,61200.0,English,1000+,Automotive
250,2020,35.0,Male,Stuttgart,Security Manager,14,Senior,80000.0,German,1000+,Product
251,2020,31.0,Male,Berlin,QA Engineer,10,Senior,60000.0,English,1000+,Product
252,2020,29.0,Male,Düsseldorf,Consultant Data Analytics,1,Junior,45000.0,German,1000+,Consulting / Agency
253,2020,39.0,Male,Munich,BI IT Consultant,5,Middle,56000.0,German,1000+,Product
254,2020,31.0,Female,Berlin,Graphic Designer,11,Middle,32000.0,English,101-1000,Startup
255,2020,39.0,Male,Munich,Software Engineer,12,Lead,108000.0,English,up to 10,Consulting / Agency
256,2020,29.0,Male,Munich,Backend Developer,8,Senior,95000.0,English,1000+,Product
257,2020,36.0,Male,Nürnberg,Frontend Developer,1,Junior,37500.0,German,up to 10,Startup
258,2020,33.0,Male,Berlin,iOS Developer,10,Middle,67000.0,English,1000+,Product
259,2020,35.0,Male,Frankfurt,Banker,12,Senior,100000.0,English,101-1000,Bank
260,2020,31.0,Male,Berlin,Data Engineer,9,Senior,81000.0,English,101-1000,Product
261,2020,38.0,Male,Berlin,Backend Developer,11,Senior,35000.0,English,up to 10,Startup
262,2020,37.0,Male,Berlin,Cloud Engineer,15,Senior,72000.0,English,1000+,Product
263,2020,34.0,Male,Munich,Product Manager,7,Middle,72000.0,English,101-1000,Startup
264,2020,30.0,Male,Ansbach,Software Engineer,4,Junior,42000.0,English,101-1000,Product
265,2020,34.0,Male,Munich,Solutions architect,14,Head,95000.0,English,101-1000,Startup
266,2020,33.0,Male,Berlin,Backend Developer,12,Senior,67000.0,English,101-1000,
267,2020,43.0,Male,Berlin,Backend Developer,5,Middle,64000.0,English,101-1000,Product
268,2020,32.0,Female,Stuttgart,Stuttgart,2,Junior,52000.0,English,1000+,Product
269,2020,34.0,Male,Leipzig,Mobile Developer,14,Senior,60000.0,English,101-1000,Consulting / Agency
270,2020,29.0,Male,Berlin,Backend Developer,9,Senior,85000.0,English,1000+,Product
271,2020,37.0,Male,Berlin,Frontend Developer,14,Senior,84000.0,English,1000+,IT Department of established business
272,2020,41.0,Male,Munich,Senior Program Manager,19,Senior,123600.0,English,101-1000,Product
273,2020,33.0,Male,Mannheim,Software Engineer,6,Middle,49000.0,English,51-100,Startup
274,2020,33.0,Female,Berlin,QA Engineer,9,Middle,57000.0,English,101-1000,Startup
275,2020,40.0,Male,Munich,QA Engineer,18,Lead,78000.0,German,1000+,Product
276,2020,38.0,Male,Munich,Backend Developer,12,Senior,70000.0,German,101-1000,Telecommunications
277,2020,29.0,Male,Munich,Frontend Developer,5,Middle,57000.0,English,101-1000,Product
278,2020,27.0,Male,Berlin,Backend Developer,7,Senior,72000.0,English,11-50,Product
279,2020,39.0,Male,Berlin,Product Manager,10,Lead,120000.0,English,1000+,Product
280,2020,33.0,Male,Frankfurt,Software Engineer,10,Senior,26400.0,English,up to 10,Startup
281,2020,28.0,Male,Berlin,Frontend Developer,8,Senior,68000.0,,,
282,2020,33.0,Female,Munich,QA Engineer,6.5,Senior,58000.0,English,101-1000,Product
283,2020,38.0,Male,Munich,ML Engineer,10,Lead,92000.0,English,51-100,Consulting / Agency
284,2020,42.0,Male,Berlin,ML Engineer,20,Senior,80000.0,German,1000+,Product
285,2020,45.0,Female,Frankfurt,DB developer/Data analyst,6,Senior,55000.0,English,11-50,Product
286,2020,38.0,Male,Hamburg,Software Engineer,12,Senior,73000.0,English,51-100,Product
287,2020,29.0,Male,Berlin,QA Engineer,9,Senior,62000.0,English,101-1000,Startup
288,2020,30.0,Male,Berlin,Software Engineer,11,Senior,55000.0,English,11-50,Startup
289,2020,32.0,Male,Berlin,Software Engineer,9,Lead,90000.0,English,101-1000,Product
290,2020,41.0,Male,Munich,Backend Developer,21,Senior,80000.0,English,101-1000,Product
291,2020,34.0,Male,Berlin,Security Engineer,10,Senior,85000.0,English,1000+,Product
292,2020,45.0,Male,Berlin,Software Engineer,25,Lead,75000.0,German,1000+,Product
293,2020,34.0,Male,Berlin,DevOps,6,Middle,62000.0,German,1000+,Media
294,2020,25.0,Male,Stuttgart,Backend Developer,7,Senior,60000.0,English,11-50,Startup
295,2020,32.0,Male,Berlin,Software Engineer,12,Senior,66800.0,English,51-100,Product
296,2020,65.0,Male,Berlin,Software Engineer,25,Senior,55000.0,German,51-100,Product
297,2020,33.0,Male,Munich,Business Analyst,10,Senior,70000.0,English,101-1000,Product
298,2020,34.0,Male,Berlin,ML Engineer,12,Senior,90000.0,English,1000+,Product
299,2020,28.0,Male,Berlin,Backend Developer,7,Senior,70000.0,English,101-1000,Product
300,2020,32.5139802631579,Male,Berlin,Data Engineer,7.5,Middle,68000.0,English,101-1000,Product
301,2020,39.0,Male,Munich,DBA,17,Senior,64000.0,English,101-1000,Product
302,2020,30.0,Male,Berlin,Backend Developer,7,Senior,72000.0,English,11-50,Product
303,2020,34.0,Male,Berlin,DevOps,12,Senior,70000.0,English,101-1000,Product
304,2020,35.0,Male,Berlin,Support Engineer,10,Senior,63500.0,English,101-1000,Product
305,2020,35.0,Female,Berlin,Frontend Developer,12,Middle,70000.0,English,101-1000,E-commerce
306,2020,34.0,Male,Berlin,Frontend Developer,10,Senior,68000.0,English,11-50,Startup
307,2020,34.0,Male,Berlin,Software Engineer,12,Lead,78000.0,German,1000+,Product
308,2020,35.0,Male,Berlin,Software Engineer,8,Senior,75000.0,English,101-1000,Startup
309,2020,38.0,Male,Berlin,Software Engineer,13,Lead,89570.0,English,1000+,Product
310,2020,34.0,Female,Berlin,Software Engineer,9,Senior,78000.0,English,101-1000,Product
311,2020,31.0,Male,Berlin,Mobile Developer,7,Senior,80000.0,English,1000+,Product
312,2020,34.0,Male,Berlin,Backend Developer,15,Senior,70000.0,English,51-100,Product
313,2020,29.0,Female,Munich,Software Engineer,5,Middle,67000.0,English,101-1000,Product
314,2020,37.0,Male,Berlin,Software Engineer,15,Senior,85000.0,English,1000+,Product
315,2020,44.0,Male,Stuttgart,Software Engineer,22,Senior,76000.0,English,51-100,Startup
316,2020,30.0,Male,Munich,Frontend Developer,9,Middle,66000.0,English,101-1000,Product
317,2020,26.0,Male,Frankfurt,Consultant,4,Middle,65000.0,German,101-1000,Consulting / Agency
318,2020,33.0,Diverse,Hamburg,Software Engineer,1,Middle,130000.0,English,1000+,Product
319,2020,46.0,Male,Berlin,Software Engineer,14,Senior,80000.0,English,51-100,Product
320,2020,33.0,Male,Berlin,Software Engineer,14,Senior,68000.0,English,51-100,Product
321,2020,27.0,Male,Tuttlingen,Software Engineer,4,Junior,46000.0,German,up to 10,Product
322,2020,38.0,Male,Stuttgart,Software Engineer,15,Senior,56400.0,English,11-50,Product
323,2020,32.0,Male,Munich,Backend Developer,11,Senior,81200.0,English,1000+,Product
324,2020,36.0,Female,Berlin,Recruiter,11,Senior,70000.0,English,1000+,Product
325,2020,26.0,Male,Frankfurt,Backend Developer,7,Senior,65000.0,English,101-1000,Product
326,2020,29.0,Male,Berlin,Software Engineer,12,Senior,75000.0,English,101-1000,Product
327,2020,32.0,Male,Nürnberg,Testautomation,8,Senior,60000.0,German,101-1000,Consulting / Agency
328,2020,29.0,Male,Bonn,Mobile Developer,5,Middle,55000.0,English,11-50,Product
329,2020,33.0,Male,Hamburg,Software Engineer,10,Senior,75000.0,English,101-1000,Product
330,2020,32.5139802631579,M,Munich,Data Scientist,2,Middle,54000.0,English,51-100,Product
331,2020,32.0,Male,Munich,QA Engineer,9,Senior,76000.0,English,101-1000,Product
332,2020,34.0,Male,Berlin,Software Engineer,10,Senior,76000.0,English,101-1000,Product
333,2020,31.0,Male,Moscow,Data Scientist,2.5,Lead,20000.0,Russian,1000+,Bank
334,2020,29.0,Male,Munich,Software Engineer,7,Senior,80000.0,English,11-50,Startup
335,2020,33.0,Male,Munich,Software Engineer,10,Senior,78000.0,German,51-100,Product
336,2020,32.0,Male,Berlin,Backend Developer,4,Senior,65000.0,English,51-100,Product
337,2020,47.0,Male,Hamburg,Software Engineer,22,Senior,46000.0,English,up to 10,Product
338,2020,29.0,Male,Berlin,Backend Developer,8,Middle,65000.0,English,101-1000,Product
339,2020,28.0,Male,Munich,Software Engineer,5,Senior,67000.0,English,up to 10,Startup
340,2020,32.5139802631579,Male,Hamburg,Support Engineer,,Senior,61000.0,English,,
341,2020,25.0,Male,Hamburg,Data Scientist,2,Middle,48000.0,German,11-50,Product
342,2020,32.0,Male,Munich,SAP Developer,9,Senior,70800.0,German,1000+,Consulting / Agency
343,2020,45.0,Male,Munich,Frontend Developer,3,Senior,70000.0,Russian,11-50,Startup
344,2020,26.0,Male,Frankfurt,Software Engineer,3,Middle,48000.0,English,51-100,Consulting / Agency
345,2020,29.0,Male,Munich,Mobile Developer,8,Senior,65400.0,English,11-50,Consulting / Agency
346,2020,40.0,Male,Berlin,Backend Developer,18,Senior,60000.0,English,1000+,Product
347,2020,27.0,Male,Munich,Software Engineer,5,Senior,71000.0,English,1000+,Product
348,2020,27.0,Male,Munich,Software Engineer,5,Senior,65000.0,English,51-100,Product
349,2020,38.0,Male,Koblenz,Systemadministrator,20,Senior,44000.0,German,11-50,Systemhaus
350,2020,22.0,Male,Warsaw,Backend Developer,3,Middle,27000.0,Polish,51-100,Consulting / Agency
351,2020,30.0,Male,Berlin,DevOps,9,Lead,90000.0,English,101-1000,Product
352,2020,30.0,Male,Hamburg,Software Engineer,6,Middle,60000.0,English,101-1000,Product
353,2020,29.0,Male,Munich,SW Architect,8,Senior,73000.0,English,1000+,Product
354,2020,37.0,Male,Heidelberg,Software Engineer,15,Senior,67500.0,English,1000+,Product
355,2020,28.0,Male,Berlin,SRE,6,Middle,66000.0,English,1000+,Product
356,2020,28.0,Female,Berlin,Software Engineer,8,Lead,80000.0,English,101-1000,Product
358,2020,28.0,Male,Stuttgart,Backend Developer,5,Middle,55000.0,German,101-1000,Product
359,2020,33.0,Male,Berlin,Software Engineer,13,Senior,75000.0,English,1000+,Product
360,2020,25.0,Male,Berlin,Backend Developer,5,Senior,60000.0,,,
361,2020,38.0,Male,Köln,QA Engineer,7,Middle,54500.0,German,11-50,Consulting / Agency
362,2020,40.0,Male,Frankfurt,Software Engineer,22,Senior,72000.0,German,1000+,Product
363,2020,28.0,Male,Munich,"Fullstack engineer, ну или Software engineer",9,Senior,60000.0,English,up to 10,Startup
364,2020,29.0,Male,Berlin,Backend Developer,11,Senior,85000.0,English,51-100,Product
365,2020,32.5139802631579,Male,Berlin,Software Engineer,9,Lead,75000.0,English,1000+,Startup
366,2020,24.0,Male,Aachen,HiWi,3,Junior,10164.0,English,11-50,University
367,2020,30.0,Male,Berlin,Backend Developer,4,Senior,65000.0,English,101-1000,Product
368,2020,31.0,Male,Munich,Software Engineer,11,Middle,75000.0,English,1000+,Product
369,2020,44.0,Male,Munich,Software Engineer,28,Senior,78500.0,English,51-100,Product
370,2020,35.0,Male,Düsseldorf,Product Manager,5,Senior,56000.0,English,101-1000,Product
371,2020,41.0,Female,Munich,Data Engineer,12,Senior,68000.0,German,101-1000,Consulting / Agency
372,2020,32.0,Male,Berlin,Software Engineer,12,Senior,83000.0,English,1000+,Product
373,2020,28.0,Female,Mannheim,Software Engineer,4,Junior,53000.0,English,1000+,Consulting / Agency
374,2020,32.5139802631579,Male,Karlsruhe ,Backend Developer,8,Lead,65000.0,English,up to 10,Product
375,2020,33.0,Male,Berlin,Software Engineer,10,Middle,65000.0,English,1000+,Product
376,2020,46.0,Male,Munich,Software Engineer,10,Senior,68500.0,English,51-100,Startup
377,2020,27.0,Male,Berlin,Frontend Developer,8,Middle,45000.0,English,51-100,Product
378,2020,30.0,Male,Samara,Backend Developer,2,Middle,12000.0,,,
379,2020,32.0,Male,Berlin,Backend Developer,5,Middle,72000.0,English,11-50,Product
380,2020,34.0,Male,Berlin,Software Engineer,15,Lead,80000.0,English,1000+,Product
381,2020,33.0,Male,Berlin,Software Engineer,10,Senior,68000.0,English,11-50,Startup
